Product_ID,Category,Product_Name,Brand,Price,Cost,Units_Sold,SKU,Shelf_Space,Customer_Ratings,Frequency_of_Purchase,Sales,Gross_Margin,Total_Customers,Total_Transactions
P04427,Beverages,Product 4427,Brand A,35.09,39.87,4906,22,1.75,3.9,13,172151.54,-23450.68,3386,3493
P04428,Beverages,Product 4428,Brand E,49.31,10.27,3416,41,3.0,3.1,91,168442.96,133360.64,1792,2059
P04429,Frozen,Product 4429,Brand A,6.05,33.76,4915,92,3.51,4.6,93,29735.75,-136194.65,456,731
P04430,Snacks,Product 4430,Brand D,21.04,3.73,1410,90,1.22,3.5,49,29666.4,24407.1,695,872
P04431,Dairy,Product 4431,Brand B,3.11,23.8,2157,75,3.9,4.7,56,6708.27,-44628.33,1724,2157
P04432,Beverages,Product 4432,Brand B,8.98,35.92,3025,91,4.96,3.0,59,27164.5,-81493.5,1229,1647
P04433,Dairy,Product 4433,Brand B,28.16,27.32,3246,67,1.02,2.7,32,91407.36,2726.64,2541,2927
P04434,Produce,Product 4434,Brand D,5.47,2.29,2416,48,3.4,4.4,60,13215.52,7682.88,2130,2416
P04435,Frozen,Product 4435,Brand D,44.67,31.67,3381,36,0.52,4.4,47,151029.27,43953.0,3272,3381
P04436,Bakery,Product 4436,Brand E,16.63,35.92,3536,87,2.58,4.5,18,58803.68,-68209.44,1931,1969
P04437,Frozen,Product 4437,Brand B,5.09,5.89,4324,63,2.2,3.6,70,22009.16,-3459.2,4053,4324
P04438,Snacks,Product 4438,Brand E,14.82,14.26,3732,88,0.7,4.8,89,55308.24,2089.92,3401,3732
P04439,Produce,Product 4439,Brand A,27.74,11.44,2886,81,4.98,3.4,30,80057.64,47041.8,2670,2886
P04440,Snacks,Product 4440,Brand D,45.36,32.52,3337,82,4.54,4.2,18,151366.32,42847.08,192,508
P04441,Bakery,Product 4441,Brand D,43.06,39.5,5131,94,3.92,4.2,34,220940.86,18266.36,4999,5131
P04442,Dairy,Product 4442,Brand A,19.92,33.61,3062,52,1.28,3.4,45,60995.04,-41918.78,2300,2639
P04443,Produce,Product 4443,Brand E,1.56,7.79,4770,61,1.6,3.0,52,7441.2,-29717.1,4549,4770
P04444,Produce,Product 4444,Brand A,22.02,36.87,2750,23,0.5,2.9,87,60555.0,-40837.5,978,1248
P04445,Beverages,Product 4445,Brand B,35.48,7.31,5173,17,3.8,3.9,90,183538.04,145723.41,4803,5173
P04446,Produce,Product 4446,Brand D,4.4,10.08,2333,44,2.6,4.0,37,10265.2,-13251.44,1996,2333
P04447,Beverages,Product 4447,Brand B,47.07,39.47,1526,27,3.15,3.3,73,71828.82,11597.6,1082,1346
P04448,Beverages,Product 4448,Brand B,9.49,32.64,4784,64,4.27,3.3,54,45400.16,-110749.6,3064,3141
P04449,Produce,Product 4449,Brand C,6.82,37.1,3278,87,3.97,3.7,65,22355.96,-99257.84,3062,3277
P04450,Frozen,Product 4450,Brand C,4.57,38.02,2385,61,0.52,3.5,57,10899.45,-79778.25,1210,1303
P04451,Snacks,Product 4451,Brand B,23.27,6.5,1775,81,1.22,3.7,17,41304.25,29766.75,482,849
P04452,Bakery,Product 4452,Brand A,38.31,15.4,4049,58,2.85,3.2,23,155117.19,92762.59,3910,4049
P04453,Produce,Product 4453,Brand B,23.27,7.25,1727,17,2.23,3.3,24,40187.29,27666.54,1647,1727
P04454,Produce,Product 4454,Brand B,28.16,14.35,3068,46,1.77,3.6,48,86394.88,42369.08,3018,3068
P04455,Frozen,Product 4455,Brand A,16.68,28.31,2794,75,2.4,4.0,34,46603.92,-32494.22,2558,2794
P04456,Frozen,Product 4456,Brand E,48.15,2.05,4465,90,3.54,3.7,72,214989.75,205836.5,3543,3886
P04457,Beverages,Product 4457,Brand D,17.1,15.55,2461,86,2.6,3.5,68,42083.1,3814.55,1206,1538
P04458,Dairy,Product 4458,Brand B,41.27,32.08,4010,87,4.09,2.8,84,165492.7,36851.9,530,824
P04459,Produce,Product 4459,Brand C,2.14,13.44,3795,50,4.96,2.9,38,8121.3,-42883.5,3643,3795
P04460,Beverages,Product 4460,Brand E,48.17,15.07,4911,82,2.59,3.9,12,236562.87,162554.1,3533,3628
P04461,Dairy,Product 4461,Brand D,24.23,24.43,2725,36,3.8,4.1,48,66026.75,-545.0,2559,2725
P04462,Produce,Product 4462,Brand C,39.08,7.49,2666,29,3.17,3.9,31,104187.28,84218.94,2182,2666
P04463,Produce,Product 4463,Brand C,19.92,17.02,4208,47,0.8,4.4,50,83823.36,12203.2,3827,4208
P04464,Frozen,Product 4464,Brand C,31.82,34.16,4734,21,1.72,3.5,29,150635.88,-11077.56,2222,2668
P04465,Produce,Product 4465,Brand D,10.22,6.85,3398,51,4.96,2.9,28,34727.56,11451.26,2958,3398
P04466,Dairy,Product 4466,Brand C,49.32,22.44,2440,95,1.98,4.0,22,120340.8,65587.2,383,704
P04467,Beverages,Product 4467,Brand D,49.53,39.47,955,59,2.31,4.6,28,47301.15,9607.3,826,916
P04468,Dairy,Product 4468,Brand B,1.71,8.91,1898,40,3.48,4.1,89,3245.58,-13665.6,1881,1898
P04469,Snacks,Product 4469,Brand D,6.76,22.49,1167,86,1.28,4.7,75,7888.92,-18356.91,436,792
P04470,Bakery,Product 4470,Brand D,44.88,20.19,4103,74,1.66,3.7,74,184142.64,101303.07,3702,4103
P04471,Produce,Product 4471,Brand D,31.96,10.08,4317,62,3.72,3.9,12,137971.32,94455.96,685,914
P04472,Frozen,Product 4472,Brand C,14.82,20.71,4771,49,4.69,4.6,33,70706.22,-28101.19,2014,2297
P04473,Bakery,Product 4473,Brand A,21.79,27.03,3130,82,3.63,4.3,47,68202.7,-16401.2,666,1011
P04474,Beverages,Product 4474,Brand C,1.53,8.1,4827,48,3.15,4.0,11,7385.31,-31713.39,2465,2687
P04475,Beverages,Product 4475,Brand A,31.39,14.65,3290,19,1.47,4.4,65,103273.1,55074.6,1751,1984
P04476,Dairy,Product 4476,Brand A,14.72,7.17,4456,38,2.59,4.4,89,65592.32,33642.8,1420,1701
P04477,Produce,Product 4477,Brand C,5.79,32.64,3851,49,4.27,4.3,46,22297.29,-103399.35,1890,2248
P04478,Produce,Product 4478,Brand A,13.14,17.3,3333,39,1.21,4.6,13,43795.62,-13865.28,2981,3333
P04479,Bakery,Product 4479,Brand A,16.68,21.52,3677,11,3.81,3.3,87,61332.36,-17796.68,1054,1258
P04480,Beverages,Product 4480,Brand A,19.37,14.15,4430,91,1.47,3.5,90,85809.1,23124.6,2166,2599
P04481,Beverages,Product 4481,Brand C,25.09,4.99,4365,37,2.48,2.9,53,109517.85,87736.5,4051,4365
P04482,Beverages,Product 4482,Brand C,23.45,10.08,3430,56,0.78,3.6,54,80433.5,45859.1,2961,3430
P04483,Beverages,Product 4483,Brand C,5.63,37.82,4500,41,1.77,2.6,90,25335.0,-144855.0,2337,2827
P04484,Bakery,Product 4484,Brand B,3.25,15.4,644,97,3.2,4.9,93,2093.0,-7824.6,162,644
P04485,Produce,Product 4485,Brand B,31.82,39.87,2233,87,3.8,4.1,56,71054.06,-17975.65,1113,1493
P04486,Produce,Product 4486,Brand A,23.96,31.67,2725,98,1.84,3.9,35,65291.0,-21009.75,2089,2346
P04487,Snacks,Product 4487,Brand A,5.96,30.33,4086,98,4.2,4.0,90,24352.56,-99575.82,2002,2399
P04488,Snacks,Product 4488,Brand A,26.63,14.89,3543,41,0.52,3.8,85,94350.09,41594.82,1904,2341
P04489,Frozen,Product 4489,Brand A,16.68,22.44,4022,36,3.41,3.4,18,67086.96,-23166.72,3425,3702
P04490,Dairy,Product 4490,Brand A,16.68,13.8,4055,63,1.04,2.7,89,67637.4,11678.4,3798,4055
P04491,Bakery,Product 4491,Brand D,1.71,10.08,1902,65,2.58,3.8,57,3252.42,-15919.74,1125,1586
P04492,Snacks,Product 4492,Brand D,47.79,32.77,4487,40,4.69,4.5,40,214433.73,67394.74,977,1136
P04493,Snacks,Product 4493,Brand C,36.02,25.81,3774,33,2.85,2.5,64,135939.48,38532.54,3457,3774
P04494,Produce,Product 4494,Brand E,6.69,32.64,702,44,0.71,3.3,10,4696.38,-18216.9,231,702
P04495,Frozen,Product 4495,Brand D,33.35,25.3,4149,39,1.72,4.1,68,138369.15,33399.45,2752,3011
P04496,Bakery,Product 4496,Brand E,5.09,25.52,4822,64,2.23,3.7,20,24543.98,-98513.46,1092,1295
P04497,Frozen,Product 4497,Brand C,31.29,15.55,1712,73,1.21,2.6,11,53568.48,26946.88,1170,1583
P04498,Snacks,Product 4498,Brand D,9.49,11.44,2508,42,2.58,3.5,55,23800.92,-4890.6,1859,2035
P04499,Dairy,Product 4499,Brand D,48.2,1.95,2778,55,4.96,2.5,10,133899.6,128482.5,2696,2778
P04500,Produce,Product 4500,Brand D,39.04,15.99,4705,42,3.2,2.7,79,183683.2,108450.25,3199,3645
P04501,Produce,Product 4501,Brand B,4.49,16.44,3074,77,3.33,4.9,80,13802.26,-36734.3,3049,3074
P04502,Bakery,Product 4502,Brand A,47.55,38.02,2655,73,2.66,4.1,75,126245.25,25302.15,1001,1419
P04503,Frozen,Product 4503,Brand E,29.63,6.44,3602,39,4.69,2.7,11,106727.26,83530.38,3584,3602
P04504,Beverages,Product 4504,Brand A,13.14,21.05,5034,88,0.79,2.6,78,66146.76,-39818.94,4537,5034
P04505,Bakery,Product 4505,Brand B,35.14,13.8,2741,38,3.97,2.7,22,96318.74,58492.94,165,614
P04506,Snacks,Product 4506,Brand B,19.34,7.79,5086,71,4.19,4.9,28,98363.24,58743.3,4802,5086
P04507,Bakery,Product 4507,Brand B,6.79,38.01,4124,39,1.22,2.7,92,28001.96,-128751.28,3864,4124
P04508,Dairy,Product 4508,Brand B,27.27,4.0,3616,21,3.85,4.6,56,98608.32,84144.32,3241,3616
P04509,Bakery,Product 4509,Brand D,13.26,22.49,3009,76,1.47,4.2,10,39899.34,-27773.07,2893,3009
P04510,Snacks,Product 4510,Brand C,14.82,14.15,3581,24,2.23,4.1,27,53070.42,2399.27,3432,3581
P04511,Bakery,Product 4511,Brand B,5.16,38.02,3005,19,2.26,3.8,41,15505.8,-98744.3,2679,3005
P04512,Dairy,Product 4512,Brand D,5.09,21.54,4042,95,4.18,3.9,81,20573.78,-66490.9,1519,1540
P04513,Beverages,Product 4513,Brand D,6.76,32.08,5038,70,0.84,4.3,20,34056.88,-127562.16,4553,5038
P04514,Beverages,Product 4514,Brand E,6.76,6.6,3915,32,4.48,2.9,29,26465.4,626.4,1515,1609
P04515,Bakery,Product 4515,Brand D,25.14,9.53,3707,20,3.87,3.5,17,93193.98,57866.27,475,623
P04516,Produce,Product 4516,Brand D,49.53,14.15,4873,25,1.04,2.6,94,241359.69,172406.74,277,403
P04517,Bakery,Product 4517,Brand A,42.4,36.21,3567,58,4.22,2.7,47,151240.8,22079.73,334,759
P04518,Frozen,Product 4518,Brand D,6.74,15.4,3236,89,1.67,3.6,15,21810.64,-28023.76,3012,3236
P04519,Beverages,Product 4519,Brand E,29.6,34.71,1694,23,3.65,3.4,11,50142.4,-8656.34,861,1298
P04520,Dairy,Product 4520,Brand B,16.68,3.93,4099,15,2.85,2.5,83,68371.32,52262.25,3978,4099
P04521,Beverages,Product 4521,Brand B,37.79,32.34,4488,51,3.76,4.1,82,169601.52,24459.6,1382,1510
P04522,Produce,Product 4522,Brand A,19.37,14.65,3359,26,4.39,3.8,64,65063.83,15854.48,1363,1809
P04523,Bakery,Product 4523,Brand B,8.98,28.31,3961,51,3.97,2.9,12,35569.78,-76566.13,3674,3961
P04524,Bakery,Product 4524,Brand E,41.5,11.71,4986,19,2.9,4.2,75,206919.0,148532.94,3713,4069
P04525,Snacks,Product 4525,Brand A,34.47,38.19,4699,55,2.23,4.9,81,161974.53,-17480.28,4546,4699
P04526,Dairy,Product 4526,Brand A,34.47,26.87,5061,93,4.76,4.7,82,174452.67,38463.6,4736,5061
P04527,Beverages,Product 4527,Brand A,23.96,18.3,4183,58,2.55,4.3,35,100224.68,23675.78,3483,3683
P04528,Frozen,Product 4528,Brand E,2.24,22.49,3382,18,2.92,4.6,57,7575.68,-68485.5,3109,3382
P04529,Frozen,Product 4529,Brand B,37.97,38.02,2185,88,3.02,4.1,17,82964.45,-109.25,1722,2185
P04530,Snacks,Product 4530,Brand E,44.67,21.52,3126,48,4.44,3.2,76,139638.42,72366.9,2978,3126
P04531,Produce,Product 4531,Brand A,45.16,17.78,2549,11,1.37,4.6,84,115112.84,69791.62,129,430
P04532,Bakery,Product 4532,Brand A,27.27,18.77,2354,77,4.53,3.5,98,64193.58,20009.0,408,775
P04533,Produce,Product 4533,Brand D,4.57,5.04,2531,61,3.0,4.1,78,11566.67,-1189.57,1609,1830
P04534,Dairy,Product 4534,Brand B,39.96,30.89,4354,97,4.54,2.9,85,173985.84,39490.78,2193,2421
P04535,Bakery,Product 4535,Brand D,14.81,30.06,3836,91,0.52,4.9,39,56811.16,-58499.0,3530,3836
P04536,Dairy,Product 4536,Brand A,48.5,30.89,2953,20,2.51,3.9,36,143220.5,52002.33,236,415
P04537,Beverages,Product 4537,Brand C,14.81,23.97,3515,46,0.91,4.8,52,52057.15,-32197.4,874,1250
P04538,Frozen,Product 4538,Brand C,36.58,29.94,2818,99,2.23,3.7,14,103082.44,18711.52,1698,2174
P04539,Beverages,Product 4539,Brand B,8.98,8.1,2942,81,2.45,2.7,29,26419.16,2588.96,1554,2010
P04540,Produce,Product 4540,Brand A,31.39,23.05,3165,31,4.91,4.6,61,99349.35,26396.1,2703,3165
P04541,Snacks,Product 4541,Brand E,5.09,29.94,2997,61,0.54,3.1,30,15254.73,-74475.45,2580,2997
P04542,Beverages,Product 4542,Brand A,25.23,28.68,2124,14,0.78,4.9,12,53588.52,-7327.8,946,1044
P04543,Bakery,Product 4543,Brand A,8.01,18.3,2115,11,1.97,2.6,50,16941.15,-21763.35,306,422
P04544,Produce,Product 4544,Brand B,36.58,16.16,2716,14,2.42,4.5,73,99351.28,55460.72,2593,2716
P04545,Dairy,Product 4545,Brand C,8.98,7.31,3515,41,4.57,4.0,77,31564.7,5870.05,3230,3515
P04546,Dairy,Product 4546,Brand C,1.56,21.54,4724,28,4.58,2.9,97,7369.44,-94385.52,1329,1735
P04547,Bakery,Product 4547,Brand C,5.63,4.52,4986,13,4.76,4.1,80,28071.18,5534.46,4791,4986
P04548,Bakery,Product 4548,Brand C,33.35,4.99,3136,96,4.47,4.0,33,104585.6,88936.96,2896,3136
P04549,Beverages,Product 4549,Brand E,37.16,4.99,3544,55,0.71,3.5,61,131695.04,114010.48,3329,3544
P04550,Dairy,Product 4550,Brand A,2.3,34.66,1230,92,3.89,2.7,84,2829.0,-39802.8,1227,1230
P04551,Beverages,Product 4551,Brand C,47.42,7.49,4998,35,0.74,3.9,11,237005.16,199570.14,4750,4998
P04552,Dairy,Product 4552,Brand C,4.57,35.13,1564,59,2.82,4.0,53,7147.48,-47795.84,1302,1564
P04553,Bakery,Product 4553,Brand A,19.37,3.67,4483,35,0.76,2.7,50,86835.71,70383.1,2505,2673
P04554,Snacks,Product 4554,Brand E,35.61,11.3,1858,80,1.33,4.7,79,66163.38,45167.98,1387,1858
P04555,Beverages,Product 4555,Brand C,29.2,6.31,5282,41,0.72,4.0,16,154234.4,120904.98,4950,5282
P04556,Bakery,Product 4556,Brand A,31.84,24.44,1101,53,4.57,4.0,47,35055.84,8147.4,648,1101
P04557,Dairy,Product 4557,Brand A,26.63,11.76,4306,35,4.34,3.2,91,114668.78,64030.22,4045,4306
P04558,Snacks,Product 4558,Brand A,17.1,8.85,4042,70,3.69,3.3,54,69118.2,33346.5,4029,4032
P04559,Dairy,Product 4559,Brand A,28.36,13.22,4571,97,0.78,4.0,18,129633.56,69204.94,1487,1747
P04560,Beverages,Product 4560,Brand C,27.93,36.87,4759,60,4.18,4.0,62,132918.87,-42545.46,1373,1820
P04561,Dairy,Product 4561,Brand E,24.23,6.92,3630,68,2.2,3.7,37,87954.9,62835.3,3363,3579
P04562,Frozen,Product 4562,Brand E,34.47,11.44,2852,96,2.85,2.6,28,98308.44,65681.56,906,1167
P04563,Bakery,Product 4563,Brand A,1.89,33.61,2472,47,4.34,4.4,77,4672.08,-78411.84,2027,2472
P04564,Beverages,Product 4564,Brand C,20.02,36.48,3712,35,0.82,3.3,13,74314.24,-61099.52,3233,3712
P04565,Produce,Product 4565,Brand A,19.92,11.14,4138,54,0.88,3.3,22,82428.96,36331.64,4081,4138
P04566,Frozen,Product 4566,Brand B,8.67,15.37,2952,40,1.28,4.4,20,25593.84,-19778.4,2199,2554
P04567,Snacks,Product 4567,Brand B,4.57,15.37,4780,79,4.18,3.2,11,21844.6,-51624.0,1845,2015
P04568,Dairy,Product 4568,Brand E,6.79,39.5,4591,54,1.35,3.7,79,31172.89,-150171.61,4508,4591
P04569,Frozen,Product 4569,Brand C,3.82,24.43,4528,40,2.9,4.6,21,17296.96,-93322.08,4088,4528
P04570,Frozen,Product 4570,Brand A,23.27,15.99,4783,70,0.52,3.2,46,111300.41,34820.24,4583,4783
P04571,Beverages,Product 4571,Brand A,36.58,39.5,3932,57,1.97,4.1,65,143832.56,-11481.44,1325,1481
P04572,Produce,Product 4572,Brand D,15.37,35.13,4632,54,4.39,4.6,97,71193.84,-91528.32,2166,2477
P04573,Snacks,Product 4573,Brand D,15.37,15.55,3257,69,4.34,2.8,61,50060.09,-586.26,194,616
P04574,Frozen,Product 4574,Brand E,22.63,31.45,3708,70,2.82,3.9,82,83912.04,-32704.56,229,508
P04575,Produce,Product 4575,Brand B,19.44,8.85,3503,61,3.51,4.9,99,68098.32,37096.77,3368,3503
P04576,Produce,Product 4576,Brand E,19.37,19.22,3128,61,4.92,4.3,13,60589.36,469.2,2053,2347
P04577,Produce,Product 4577,Brand E,37.78,32.99,2688,85,4.27,3.6,13,101552.64,12875.52,2407,2612
P04578,Frozen,Product 4578,Brand A,48.2,24.92,3136,90,3.87,2.5,58,151155.2,73006.08,1086,1451
P04579,Beverages,Product 4579,Brand A,38.31,6.44,3395,71,3.85,2.6,61,130062.45,108198.65,3210,3395
P04580,Bakery,Product 4580,Brand B,43.56,3.73,3757,35,4.12,3.9,43,163654.92,149641.31,3672,3757
P04581,Beverages,Product 4581,Brand A,14.72,34.56,4352,76,1.06,4.2,31,64061.44,-86343.68,916,1209
P04582,Bakery,Product 4582,Brand A,32.23,8.65,3090,88,4.46,3.4,22,99590.7,72862.2,2700,3090
P04583,Snacks,Product 4583,Brand E,5.12,26.87,3007,58,3.11,3.5,72,15395.84,-65402.25,2269,2407
P04584,Bakery,Product 4584,Brand B,20.02,37.34,3337,97,2.83,4.1,24,66806.74,-57796.84,1879,2290
P04585,Produce,Product 4585,Brand D,32.23,39.5,1575,53,0.52,4.6,49,50762.25,-11450.25,856,1228
P04586,Snacks,Product 4586,Brand D,19.16,23.95,1532,45,4.57,4.0,47,29353.12,-7338.28,1267,1485
P04587,Dairy,Product 4587,Brand B,4.62,24.92,2800,62,4.91,4.0,64,12936.0,-56840.0,2694,2800
P04588,Dairy,Product 4588,Brand C,28.14,6.92,3261,53,1.31,3.6,53,91764.54,69198.42,3204,3261
P04589,Bakery,Product 4589,Brand D,14.27,29.94,848,31,1.91,3.9,75,12100.96,-13288.16,505,597
P04590,Snacks,Product 4590,Brand D,8.98,19.64,4520,11,2.63,3.7,75,40589.6,-48183.2,1952,2224
P04591,Frozen,Product 4591,Brand D,48.82,26.01,2881,16,3.4,3.6,52,140650.42,65715.61,2511,2881
P04592,Produce,Product 4592,Brand A,31.84,39.3,4220,25,0.75,4.6,81,134364.8,-31481.2,3127,3186
P04593,Produce,Product 4593,Brand C,1.56,6.6,4599,97,0.52,3.1,47,7174.44,-23178.96,4187,4599
P04594,Frozen,Product 4594,Brand C,6.69,16.89,1762,53,2.82,4.0,91,11787.78,-17972.4,262,521
P04595,Dairy,Product 4595,Brand A,25.76,15.55,4268,74,3.02,3.9,38,109943.68,43576.28,2911,3352
P04596,Snacks,Product 4596,Brand C,47.13,37.1,4939,82,2.31,4.0,84,232775.07,49538.17,4746,4939
P04597,Snacks,Product 4597,Brand C,1.56,9.53,3377,80,1.72,4.5,65,5268.12,-26914.69,230,347
P04598,Snacks,Product 4598,Brand E,4.81,21.05,3462,78,3.8,3.6,15,16652.22,-56222.88,3267,3462
P04599,Snacks,Product 4599,Brand E,16.65,9.53,2958,70,3.69,4.6,18,49250.7,21060.96,2800,2958
P04600,Bakery,Product 4600,Brand D,29.7,14.35,3430,39,2.23,4.4,31,101871.0,52650.5,3155,3430
P04601,Dairy,Product 4601,Brand D,3.76,23.97,2770,51,4.53,2.6,55,10415.2,-55981.7,2417,2770
P04602,Beverages,Product 4602,Brand C,32.12,8.85,3443,83,3.08,5.0,98,110589.16,80118.61,3051,3443
P04603,Frozen,Product 4603,Brand B,44.0,5.23,5428,34,0.5,3.8,40,238832.0,210443.56,4982,5428
P04604,Bakery,Product 4604,Brand C,11.96,25.52,2787,91,2.48,3.1,30,33332.52,-37791.72,2512,2787
P04605,Dairy,Product 4605,Brand E,1.71,17.3,2069,80,0.7,3.1,47,3537.99,-32255.71,2033,2069
P04606,Produce,Product 4606,Brand E,10.59,2.05,3717,66,0.7,4.8,61,39363.03,31743.18,3605,3717
P04607,Snacks,Product 4607,Brand C,35.61,2.29,2987,41,2.45,4.2,28,106367.07,99526.84,2758,2987
P04608,Bakery,Product 4608,Brand B,21.04,8.65,3429,59,2.58,4.7,19,72146.16,42485.31,3232,3429
P04609,Dairy,Product 4609,Brand A,41.5,14.84,3729,84,3.63,4.6,55,154753.5,99415.14,3079,3395
P04610,Frozen,Product 4610,Brand B,45.36,21.54,4658,19,2.26,4.1,85,211286.88,110953.56,1446,1736
P04611,Beverages,Product 4611,Brand D,44.88,5.98,4083,31,0.8,3.8,92,183245.04,158828.7,3900,4083
P04612,Beverages,Product 4612,Brand D,47.13,11.44,3222,50,1.77,3.7,75,151852.86,114993.18,2736,3222
P04613,Bakery,Product 4613,Brand A,2.14,37.82,2069,56,0.52,3.0,88,4427.66,-73821.92,144,398
P04614,Bakery,Product 4614,Brand E,10.22,7.79,1506,23,4.7,3.7,47,15391.32,3659.58,446,857
P04615,Bakery,Product 4615,Brand D,35.14,19.96,5332,12,2.17,4.4,71,187366.48,80939.76,4909,5332
P04616,Frozen,Product 4616,Brand E,29.6,32.77,4132,97,0.79,2.7,81,122307.2,-13098.44,3893,4132
P04617,Dairy,Product 4617,Brand A,5.47,2.29,5140,87,2.42,3.5,55,28115.8,16345.2,4842,5140
P04618,Dairy,Product 4618,Brand B,37.79,7.31,2558,62,1.47,2.6,44,96666.82,77967.84,2516,2558
P04619,Frozen,Product 4619,Brand C,9.49,11.56,5052,25,3.82,3.7,52,47943.48,-10457.64,4553,5052
P04620,Bakery,Product 4620,Brand D,19.16,16.44,4055,70,2.59,2.6,39,77693.8,11029.6,2642,2730
P04621,Dairy,Product 4621,Brand B,5.47,1.54,2280,37,3.65,2.9,82,12471.6,8960.4,159,335
P04622,Produce,Product 4622,Brand D,13.26,24.92,4710,44,3.0,4.4,72,62454.6,-54918.6,2445,2860
P04623,Bakery,Product 4623,Brand B,9.49,13.8,4704,11,4.54,4.5,39,44640.96,-20274.24,4426,4704
P04624,Bakery,Product 4624,Brand A,29.59,5.27,3356,70,4.53,3.0,92,99304.04,81617.92,2944,3287
P04625,Snacks,Product 4625,Brand A,8.67,21.52,4163,65,4.05,3.3,38,36093.21,-53494.55,3866,4163
P04626,Frozen,Product 4626,Brand B,35.1,5.04,3991,64,4.6,3.6,75,140084.1,119969.46,547,827
P04627,Bakery,Product 4627,Brand D,45.41,28.31,4345,27,1.72,4.0,81,197306.45,74299.5,2515,2939
P04628,Produce,Product 4628,Brand D,24.23,36.48,4594,80,4.09,4.1,98,111312.62,-56276.5,4178,4594
P04629,Beverages,Product 4629,Brand C,31.18,39.3,5056,58,3.41,5.0,83,157646.08,-41054.72,4749,5056
P04630,Frozen,Product 4630,Brand A,31.84,36.21,3168,51,2.45,2.9,31,100869.12,-13844.16,3135,3168
P04631,Dairy,Product 4631,Brand D,15.37,11.44,2452,16,2.4,3.1,44,37687.24,9636.36,2424,2452
P04632,Bakery,Product 4632,Brand D,42.4,18.3,4366,13,3.8,3.7,51,185118.4,105220.6,4157,4366
P04633,Beverages,Product 4633,Brand D,44.0,19.01,595,52,1.08,3.3,33,26180.0,14869.05,137,227
P04634,Dairy,Product 4634,Brand A,43.06,15.55,2583,89,0.52,4.1,35,111223.98,71058.33,1330,1412
P04635,Produce,Product 4635,Brand A,19.16,9.53,2059,68,4.58,4.4,40,39450.44,19828.17,388,636
P04636,Beverages,Product 4636,Brand D,1.71,34.56,5275,58,4.83,4.4,96,9020.25,-173283.75,4897,5275
P04637,Snacks,Product 4637,Brand C,14.77,23.95,4135,69,3.48,4.8,11,61073.95,-37959.3,2481,2816
P04638,Snacks,Product 4638,Brand A,1.71,28.31,2265,15,2.23,3.9,48,3873.15,-60249.0,303,661
P04639,Snacks,Product 4639,Brand B,27.27,27.77,3715,29,2.83,3.1,97,101308.05,-1857.5,1143,1334
P04640,Beverages,Product 4640,Brand B,2.24,23.97,1998,40,3.3,3.5,21,4475.52,-43416.54,1720,1998
P04641,Snacks,Product 4641,Brand D,45.23,18.3,3556,92,4.98,4.0,82,160837.88,95763.08,3059,3556
P04642,Snacks,Product 4642,Brand C,29.6,17.55,2561,31,1.02,3.3,53,75805.6,30860.05,2543,2561
P04643,Frozen,Product 4643,Brand E,43.06,35.86,4149,94,2.59,3.3,52,178655.94,29872.8,3936,4149
P04644,Bakery,Product 4644,Brand D,24.2,32.64,3434,91,1.67,4.5,76,83102.8,-28982.96,3223,3434
P04645,Bakery,Product 4645,Brand B,5.79,15.99,3833,41,0.99,4.0,96,22193.07,-39096.6,3831,3833
P04646,Frozen,Product 4646,Brand D,5.96,14.35,3573,56,3.62,3.7,97,21295.08,-29977.47,3357,3451
P04647,Frozen,Product 4647,Brand C,21.22,25.3,4201,43,0.72,2.9,47,89145.22,-17140.08,3856,4201
P04648,Produce,Product 4648,Brand B,48.15,10.22,4958,36,4.98,4.0,75,238727.7,188056.94,4548,4958
P04649,Snacks,Product 4649,Brand E,11.96,37.1,1532,53,4.47,4.0,49,18322.72,-38514.48,1237,1532
P04650,Snacks,Product 4650,Brand C,21.04,31.67,2678,39,0.54,3.7,31,56345.12,-28467.14,2661,2678
P04651,Snacks,Product 4651,Brand C,23.72,39.5,1099,42,0.82,3.4,84,26068.28,-17342.22,645,884
P04652,Snacks,Product 4652,Brand D,24.2,6.44,4493,36,2.6,4.1,72,108730.6,79795.68,4477,4493
P04653,Beverages,Product 4653,Brand A,29.63,16.89,1307,65,4.39,3.0,68,38726.41,16651.18,772,927
P04654,Produce,Product 4654,Brand A,31.29,7.17,2328,32,4.05,3.5,85,72843.12,56151.36,859,1036
P04655,Bakery,Product 4655,Brand C,31.18,6.6,3035,52,4.8,4.4,28,94631.3,74600.3,1444,1575
P04656,Bakery,Product 4656,Brand A,31.75,20.71,3919,92,0.7,4.0,29,124428.25,43265.76,619,917
P04657,Produce,Product 4657,Brand B,5.96,1.29,4368,63,0.76,4.6,82,26033.28,20398.56,4305,4368
P04658,Frozen,Product 4658,Brand B,48.52,26.91,4663,77,3.97,2.9,52,226248.76,100767.43,3715,4201
P04659,Frozen,Product 4659,Brand A,22.51,10.69,5160,62,2.83,4.3,67,116151.6,60991.2,4875,5160
P04660,Produce,Product 4660,Brand E,37.79,19.51,2474,92,3.15,4.0,91,93492.46,45224.72,1701,1831
P04661,Bakery,Product 4661,Brand C,10.22,15.37,4077,49,2.2,4.5,63,41666.94,-20996.55,3714,4077
P04662,Beverages,Product 4662,Brand E,45.36,35.01,2026,69,4.34,4.4,91,91899.36,20969.1,1922,2026
